timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt,first_page_buy_orders,first_page_sell_orders
2017-11-22T05:44:06.467,0.03122508,0.03126509,0.03125,15057.39381135,2685,16319,8171.0,12710,3768,5204.20054785,255.14012868,5.521999209912255,0.29847071868516234
2017-11-22T05:44:41.483,0.031336,0.03134486,0.031336,15053.22019526,2691,16307,8189.99999998,12707,3767,5200.18457558,256.6418399993733,2.2834427094128977,6.4943437547574705
2017-11-22T05:45:13.897,0.03130004,0.031391,0.03130008,15052.99121594,2678,16299,8182.0,12704,3767,5195.06079198,256.09692728,6.335566283911067,4.196263713358896
2017-11-22T05:45:43.01,0.0315,0.0315,0.0314,15052.36556756,2678,16299,8161.0,12705,3769,5194.90044904,257.0715,5.27566514383661,2.947851628024803
2017-11-22T05:46:15.767,0.03155,0.0316,0.0315995,15044.82855338,2681,16290,8161.00000001,12704,3768,5192.75395848,257.4795500003155,3.417980384591662,1.7370664043237767
2017-11-22T05:46:44.54,0.0316,0.0316,0.03155,15036.20468435,2683,16288,8160.0,12694,3771,5190.85615897,257.85600000000005,2.689363625721574,1.4324286448513242
2017-11-22T05:47:17.98,0.0316,0.0316,0.03155,15024.38299261,2682,16281,8160.0,12692,3770,5172.34195428,257.85600000000005,1.0846040920749953,0.26333121759058375
2017-11-22T05:47:49.503,0.03174397,0.03179999,0.0317999,15015.53060391,2679,16267,8160.0,12685,3767,5174.52384726,259.0307952,4.75468483867831,2.122474751810291
2017-11-22T05:48:19.337,0.0316,0.0316,0.0314,15005.89359156,2671,16255,8188.0,12686,3767,5175.19764375,258.74080000000004,0.9350514558795016,5.594807760621343
2017-11-22T05:48:52.217,0.0316,0.03142382,0.0314238,14982.78667561,2675,16266,8180.99999976,12693,3770,5173.89556401,258.51959999241603,0.8356430192701234,4.245716343876512
2017-11-22T05:49:20.647,0.0316,0.03159994,0.03142384,14969.53225713,2675,16272,8160.001,12689,3772,5170.40184219,257.85603160000005,2.140630770487005,4.356000620347552
2017-11-22T05:49:53.12,0.03132479,0.03159993,0.03132479,14930.32147237,2672,16284,8160.001,12689,3772,5170.40184219,255.61031772478998,2.362456873317794,5.252613203831837
2017-11-22T05:50:24.343,0.03142384,0.03142384,0.03132482,14901.7778266,2677,16291,8160.001,12692,3773,5168.36956684,256.41856582384,2.6893762333215223,5.0038764555315645
2017-11-22T05:50:52.007,0.03142383,0.03132482,0.03132479,14885.77331623,2674,16295,8160.001,12692,3773,5168.36956684,256.41848422383,2.8960730400011303,10.70049388816186
2017-11-22T05:51:19.483,0.0312,0.0312,0.03117,14853.34446648,2669,16303,8180.09999977,12700,3771,5158.40134849,255.21911999282398,2.254284200183605,8.315518818054048
2017-11-22T05:51:57.44,0.03132481,0.03132481,0.03120014,14848.70573711,2672,16306,8180.09999977,12685,3773,5153.97759476,256.2400782737953,3.421673376199811,6.8717415082178865
2017-11-22T05:52:26.667,0.03117,0.0312,0.03117,14837.87650674,2670,16305,8175.0,12686,3772,5142.18845055,254.81475,1.7685813555673833,6.981390469917827
2017-11-22T05:53:01.483,0.03100025,0.03119993,0.03100016,14829.26473481,2661,16321,8180.0,12701,3775,5135.85856425,253.582045,5.481990974543047,6.211790788130207
2017-11-22T05:53:33.49,0.0311198,0.0311198,0.03102058,14825.73830012,2668,16324,8175.0,12689,3775,5135.06443797,254.40436499999998,4.114556171490082,1.3514106995462052
2017-11-22T05:54:04.997,0.03111993,0.03119993,0.03119991,14820.78470704,2670,16314,8187.99999996,12689,3772,5132.85976362,254.8099868387552,3.408630185436094,5.69880253569771
2017-11-22T05:54:37.47,0.03120003,0.0313,0.03120003,14806.18653979,2678,16318,8150.0,12681,3773,5138.14083572,254.2802445,2.1386152743573317,5.701053327504258
2017-11-22T05:55:11.163,0.0313,0.0313,0.03120004,14802.33977956,2685,16320,8179.99,12689,3774,5134.03620025,256.033687,1.988713480546054,5.951679413431513
2017-11-22T05:55:43.997,0.03120005,0.03120006,0.03081265,14795.27783626,2660,16325,8179.99,12696,3772,5133.32797667,255.2160969995,4.257176450595712,2.0725007626270493
2017-11-22T05:56:13.24,0.03120005,0.03120004,0.03116885,14789.32524989,2667,16329,8150.0,12681,3773,5134.19979811,254.2804075,1.8961143135367107,0.7561858418791825
