timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:48:53.587,6.899e-05,6.899e-05,6.851e-05,1788.3183025,1996,8967,7067.00000001,11995,4327,6921.72993842,0.4875523300006899
2017-11-15T12:50:08.163,6.853e-05,6.853e-05,6.851e-05,1788.4049611,1996,8970,7080.0,12021,4319,6919.10057818,0.48519239999999997
