timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:43:20.067,0.00013802,0.00013802,0.00013733,0.97548195,216,886,7067.00000001,11995,4327,6921.72993842,0.9753873400013803
2017-11-15T12:43:20.067,0.00013802,0.00013802,0.00013733,0.97548195,216,886,7080.0,12021,4319,6919.10057818,0.9771816000000001
