timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:45:58.27,2.92e-06,2.99e-06,2.92e-06,5.33808769,275,3647,7067.00000001,11995,4327,6921.72993842,0.0206356400000292
2017-11-15T12:45:58.27,2.92e-06,2.99e-06,2.92e-06,5.33808769,275,3647,7080.0,12021,4319,6919.10057818,0.0206736
