timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:45:26.397,4.209e-05,4.21e-05,4.209e-05,48.28191254,306,7190,7067.00000001,11995,4327,6921.72993842,0.29745003000042086
2017-11-15T12:50:13.477,4.21e-05,4.21e-05,4.209e-05,48.29868668,307,7193,7080.0,12021,4319,6919.10057818,0.298068
