timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:11.477,0.00242601,0.0024259,0.00241158,93.23736496,588,4021,7067.00000001,11995,4327,6921.72993842,17.144612670024262
2017-11-15T12:50:13.54,0.00241212,0.00245488,0.00241233,95.48912648,598,4019,7080.0,12021,4319,6919.10057818,17.0778096
