timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:12.193,0.00013701,0.00013985,0.00013702,3.68340586,279,3014,7067.00000001,11995,4327,6921.72993842,0.96824967000137
2017-11-15T12:50:10.85,0.00013701,0.00013973,0.00013707,3.68340586,279,3014,7080.0,12021,4319,6919.10057818,0.9700308
