timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:09.46,7.806e-05,7.878e-05,7.812e-05,306.84057878,476,10460,7067.00000001,11995,4327,6921.72993842,0.5516500200007806
2017-11-15T12:50:13.883,7.87e-05,7.87e-05,7.808e-05,306.55076225,475,10464,7080.0,12021,4319,6919.10057818,0.557196
