timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:08.897,7.07e-05,7.07e-05,7.051e-05,61.8988645,370,2469,7067.00000001,11995,4327,6921.72993842,0.499636900000707
2017-11-15T12:50:01.85,7.07e-05,7.169e-05,7.07e-05,61.90082163,371,2467,7080.0,12021,4319,6919.10057818,0.500556
