timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:48:55.303,2.459e-05,2.486e-05,2.461e-05,14.74776549,120,3922,7067.00000001,11995,4327,6921.72993842,0.1737775300002459
2017-11-15T12:50:10.773,2.459e-05,2.486e-05,2.461e-05,14.74776549,120,3922,7080.0,12021,4319,6919.10057818,0.1740972
