timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:47:23.677,4.6e-07,4.6e-07,4.5e-07,244.24080518,702,4938,7067.00000001,11995,4327,6921.72993842,0.0032508200000046
2017-11-15T12:47:23.677,4.6e-07,4.6e-07,4.5e-07,244.24080518,702,4938,7080.0,12021,4319,6919.10057818,0.0032568
