timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:12.07,0.00339124,0.00349999,0.00339102,13.09593259,182,1581,7067.00000001,11995,4327,6921.72993842,23.96589308003391
2017-11-15T12:49:52.867,0.00339102,0.00349997,0.00339101,13.1196514,180,1581,7080.0,12021,4319,6919.10057818,24.0084216
