timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:11.96,0.00069775,0.00071048,0.00069808,11.07017299,315,1390,7067.00000001,11995,4327,6921.72993842,4.930999250006978
2017-11-15T12:50:12.71,0.00069775,0.00071027,0.00069808,11.07017299,315,1390,7080.0,12021,4319,6919.10057818,4.94007
