timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:03.82,0.00891377,0.00891377,0.00891332,1301.14177923,3903,13840,7067.00000001,11995,4327,6921.72993842,62.993612590089135
2017-11-15T12:50:12.413,0.008955,0.00895833,0.008955,1301.47563873,3838,13830,7079.70790002,12015,4329,6917.25577954,63.3987842446791
