timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt,first_page_buy_orders,first_page_sell_orders
2017-11-16T13:01:15.437,0.00847972,0.00847972,0.00847971,1056.76560274,3368,14773,7425.1,12561,3965,8032.88434992,62.962768972,1.8117539157274523,0.9104853735427509
2017-11-16T13:02:12.017,0.00847972,0.00847972,0.00847971,1056.1897322,3437,14889,7405.0,12563,3976,8024.22037049,62.792326599999996,1.8004983353397832,0.8788049276297508
2017-11-16T13:03:17.343,0.00847972,0.00847972,0.00847971,1054.54001753,3373,14825,7420.0,12569,3976,8017.23203906,62.9195224,1.346215293860142,0.3288177690691403
2017-11-16T13:04:22.843,0.00848,0.00848806,0.008476,1053.36172089,3280,14717,7431.00000003,12574,3967,8019.45587798,63.014880000254394,1.4017165206405269,0.1409824968449157
2017-11-16T13:05:31.36,0.00847601,0.00848806,0.008483,1049.35709762,3260,14623,7425.10000005,12580,3967,8006.67636784,62.935221851423805,1.6385065451741416,0.0838531477647759
2017-11-16T13:06:26.687,0.00849999,0.00848806,0.00848302,1047.5269974,3351,14670,7438.0,12583,3965,7996.3329722,63.222925620000005,1.005570517165735,0.094219584133384
2017-11-16T13:07:35.64,0.00848806,0.00849999,0.0084988,1046.87922635,3300,14908,7430.0,12588,3969,7992.02157859,63.0662858,0.9745271376027249,0.08710453910175381
2017-11-16T13:08:32.547,0.0085,0.00850397,0.0085,1047.05389687,3125,14909,7430.0,12588,3971,7988.30096512,63.155,1.542255001723429,0.0720047646466202
2017-11-16T13:11:18.983,0.0084825,0.0084825,0.008475,1046.63001378,3276,14933,7439.4,12598,3975,7959.85532617,63.1047105,0.6846055893178756,0.1304861804643295
2017-11-16T13:12:15.093,0.00848252,0.00848301,0.00848251,1045.69863501,3161,14866,7439.40000001,12604,3976,7957.75719058,63.10485928808483,0.7589754343386572,0.1284984256947831
2017-11-16T13:13:18.987,0.00848301,0.00848351,0.00848301,1045.07148103,3172,14832,7437.0,12606,3980,7945.64262278,63.08814536999999,0.7702120115117622,0.30679572332568694
2017-11-16T13:14:06.61,0.00848301,0.00848301,0.00848252,1043.51108354,3273,14782,7439.40000001,12604,3973,7927.44750796,63.10850459408483,0.8055275854445275,0.30978753471311526
2017-11-16T13:14:43.61,0.00848301,0.008483,0.00848252,1043.51108354,3273,14782,7440.0,12599,3967,7912.57042508,63.1135944,0.8237625969335344,0.37902151608775686
2017-11-16T13:16:26.61,0.00848252,0.00848252,0.0084825,1040.4897007,3232,14402,7426.00000003,12601,3978,7893.66926099,62.99119352025448,0.6838731692637218,0.35637432071366176
2017-11-16T13:17:29.16,0.008483,0.008483,0.008475,1038.89177603,3233,14494,7441.0,12602,3979,7882.75129689,63.12200299999999,0.3873358271656196,0.1428627547459855
2017-11-16T13:18:24.94,0.00848299,0.00848299,0.008475,1037.68205709,3243,14589,7448.5555,12600,3973,7860.66316042,63.186021820945,0.6643949034841234,0.9429256280224608
2017-11-16T13:19:34.457,0.00848299,0.00848299,0.008476,1035.76719433,3226,14735,7440.0,12599,3973,7860.02595522,63.11344559999999,2.1941537978244194,0.9978743790030378
2017-11-16T13:20:42.893,0.00850969,0.00850969,0.008475,1036.0526954,3221,14767,7436.0,12597,3981,7854.74403871,63.27805484,0.8202686519273296,0.27293959611231955
2017-11-16T13:21:33.22,0.00850969,0.00850968,0.00848302,1035.43670271,3254,14818,7435.0,12601,3985,7843.33204871,63.26954515,0.8202686519273296,0.27293959611231955
2017-11-16T13:22:38.677,0.00848302,0.00848302,0.00848301,1033.17442372,3119,14894,7404.00000009,12574,3987,7848.89943357,62.80828008076348,0.7272422206122786,0.1453638660053466
2017-11-16T13:23:29.69,0.00848302,0.00848302,0.00848301,1031.7156766,3191,14962,7435.0,12588,3990,7855.48705103,63.07125370000001,0.7676691860731085,0.2632577616643601
2017-11-16T13:24:51.597,0.008475,0.008483,0.00847,1031.00114059,3122,14898,7407.0,12581,3994,7856.58129048,62.774325,1.0268441993350421,0.2931849669613641
2017-11-16T13:25:41.49,0.00848301,0.00848301,0.00848299,1029.84755915,3189,14758,7407.0,12581,3996,7859.42110652,62.83365506999999,1.0269147693281266,0.28051101373072157
2017-11-16T13:26:51.753,0.00848302,0.00849151,0.00848302,1028.87468544,3206,14715,7404.0,12558,4004,7855.86066235,62.80828008,1.0164283631937416,0.401863652879054
2017-11-16T13:27:51.91,0.00849151,0.00850968,0.00849151,1028.37116763,3074,14682,7400.0,12521,4006,7883.99941481,62.837174000000005,1.0780420531305088,0.5088234822935407
2017-11-16T13:28:59.787,0.008475,0.00849151,0.008475,1026.7399008,3105,14633,7364.183,12511,4013,7884.388867,62.411450925,1.1914291219180104,0.6302862035684383
2017-11-16T13:30:03.113,0.00849151,0.00849151,0.008465,1026.49986986,3066,14614,7397.99999998,12523,4018,7888.14068681,62.82019097983018,2.6473055405689307,0.8852887106143954
2017-11-16T13:31:05.88,0.00850281,0.00850968,0.00850281,1025.97820106,3169,14611,7356.84000003,12479,4012,7907.85473001,62.55381272065508,1.0554549938732618,0.47802575780176515
2017-11-16T13:32:06.427,0.00851425,0.00851425,0.00851288,1025.28003035,3372,14763,7357.80000017,12484,4024,7917.12392432,62.64614865144742,1.485034455123657,0.0952180615653327
2017-11-16T13:33:07.677,0.00850281,0.00851425,0.00850281,1024.77845691,3402,14834,7371.18300001,12474,4025,7931.26410615,62.675768524315025,2.366701183870237,0.31973145973227873
2017-11-16T13:34:10.833,0.008535,0.00852001,0.00850001,1026.64166765,3344,14801,7371.18300001,12476,4031,7926.19570792,62.913046905085345,2.058463826588037,2.040902050326053
2017-11-16T13:35:16.927,0.00854261,0.00856068,0.00856,1028.83308403,3240,14591,7364.18300003,12467,4032,7927.14691557,62.909343337886284,3.4074723632284774,0.0331137031715213
2017-11-16T13:36:12.757,0.00856,0.00856068,0.00856,1029.32559993,3261,14748,7360.00000002,12477,4034,7929.60714099,63.001600000171194,3.314056307044535,0.13375696361350012
2017-11-16T13:37:19.74,0.00856172,0.00856233,0.00856172,1028.973839,3178,14671,7360.00007364,12477,4040,7941.59680693,63.01425983048506,2.5064634260084535,0.2007467651819217
2017-11-16T13:38:23.507,0.00856,0.00856181,0.00856001,1028.49906777,3145,14666,7360.00007364,12474,4035,7942.43022222,63.001600630358396,2.422722184518647,0.1187113573762677
2017-11-16T13:39:30.82,0.00856232,0.00856233,0.00856232,1028.21877271,3180,14612,7375.00000003,12486,4041,7952.35771723,63.147110000256866,2.512351239949972,0.2007467651819217
2017-11-16T13:40:27.757,0.0085623,0.0085623,0.00856181,1028.67074315,3328,14714,7340.0,12397,4053,8000.4796799,62.847282,2.4786545261215527,0.3968281420397428
2017-11-16T13:41:26.757,0.00856,0.00856233,0.00856,1029.13080392,3323,14694,7318.51308369,12379,4059,8027.0783151,62.646471996386396,2.7073221027429355,0.8595416607714087
2017-11-16T13:42:34.257,0.00856681,0.00856681,0.00856228,1030.85610431,3279,14763,7301.20000002,12388,4066,8078.81609542,62.54799317217133,1.5087839486472818,0.04422689710576579
2017-11-16T13:43:31.977,0.0085622,0.00856228,0.00856,1026.67943225,3242,14804,7324.65200003,12394,4065,8085.95692035,62.715135354656866,1.8352999736181907,0.4954045715731574
2017-11-16T13:44:39.29,0.00856228,0.00856228,0.00856,1027.2216735,3255,14694,7332.45000001,12312,4068,8132.85513945,62.78248998608562,3.1119081070565446,1.2161946535337347
2017-11-16T13:45:35.523,0.00856,0.00856228,0.00856,1025.88111108,3271,14597,7306.00000001,12303,4079,8153.85194955,62.5393600000856,1.9388471058648817,1.0250945787280015
2017-11-16T13:46:40.4,0.00854985,0.008555,0.00854,1025.94960376,3138,14295,7380.0,12310,4067,8154.84725617,63.097893,2.6573136407502083,0.9253216427872715
2017-11-16T13:47:35.587,0.00854,0.00855,0.00854,1025.83215594,3244,14353,7341.00000001,12316,4079,8160.54201129,62.6921400000854,2.171079498585608,1.0249160911942696
2017-11-16T13:48:42.62,0.00855,0.00855499,0.00855,1025.00477728,3355,14576,7350.35865965,12314,4089,8185.86725442,62.8455665400075,1.620695469053654,0.5803441854514484
2017-11-16T13:49:45.447,0.00855,0.00855499,0.00855,1024.21945956,3403,14828,7355.00000008,12322,4092,8191.6230292,62.885250000684,2.1625763766919395,0.596144504170476
2017-11-16T13:50:43.417,0.00855,0.00855499,0.00855,1023.52368452,3397,14835,7320.01,12304,4109,8203.56385936,62.5860855,1.9427257424734397,8.850713710685081
2017-11-16T13:51:51.79,0.00855,0.00855001,0.00855,1023.77106176,3398,14751,7370.0,12310,4110,8202.4999941,63.0135,1.6373784077854399,8.779016499171256
2017-11-16T13:52:49.84,0.008554,0.008554,0.00854,1024.40672954,3274,14667,7315.0,12311,4115,8226.49628926,62.57251000000001,1.183410196470986,8.50069382736319
2017-11-16T13:53:53.493,0.00854,0.008554,0.00854085,1024.59171369,3295,14742,7306.00000008,12295,4117,8262.07770417,62.39324000068321,1.283996744167475,9.78921039560573
2017-11-16T13:54:55.527,0.00853712,0.00855,0.00853712,1026.99085728,3428,14799,7320.0,12298,4129,8266.47584185,62.4917184,4.715594716400212,8.675474844564787
2017-11-16T13:55:52.603,0.00855499,0.008555,0.00855499,1035.50317998,3232,14643,7310.00000002,12297,4110,8273.96953123,62.5369769001711,5.9349056450764825,0.3059212654158545
2017-11-16T13:57:00.247,0.00856228,0.00856228,0.00855499,1035.98135423,3269,14694,7371.0,12299,4108,8273.59008035,63.11256588,5.212545227813515,1.73564081025307
2017-11-16T13:57:57.137,0.00854,0.00856228,0.00856,1036.87145977,3330,14688,7320.67717933,12290,4127,8286.75259539,62.51858311147821,4.832935291434363,1.6511126015114506
2017-11-16T13:59:01.56,0.00856,0.00856,0.00854,1037.93297793,3206,14527,7315.0,12290,4136,8292.34779268,62.6164,4.807712225976274,2.3080894041119286
2017-11-16T14:00:07.607,0.00853715,0.00854,0.00853715,1038.81897848,3206,14561,7369.0,12305,4132,8295.21184325,62.91025835,4.93989977289613,2.532624958751975
2017-11-16T14:01:03.277,0.00853028,0.00853715,0.00853028,1040.47986281,3288,14662,7355.0001,12303,4113,8292.755824,62.740210253027996,3.4169985617814667,3.9807721181568585
2017-11-16T14:02:13.06,0.00853027,0.00853715,0.0085322,1043.02299842,3202,14386,7380.0,12302,4094,8312.05098804,62.953392599999994,1.2337049714266377,2.801348912534339
2017-11-16T14:03:09.903,0.00853,0.00853,0.00852573,1043.76417968,3319,14592,7380.0,12305,4097,8313.15466503,62.95139999999999,0.10834258009993991,2.294359639947965
