timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:46:50.88,3.016e-05,3.016e-05,3.015e-05,52.81632475,575,9807,7067.00000001,11995,4327,6921.72993842,0.2131407200003016
2017-11-15T12:50:05.18,3.015e-05,3.016e-05,3.015e-05,52.81042949,576,9810,7080.0,12021,4319,6919.10057818,0.213462
