timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:11.837,9.273e-05,9.394e-05,9.273e-05,2.2834626,130,1502,7067.00000001,11995,4327,6921.72993842,0.6553229100009274
2017-11-15T12:50:12.493,9.273e-05,9.391e-05,9.273e-05,2.2834626,130,1502,7080.0,12021,4319,6919.10057818,0.6565284
