timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:09.053,0.03900949,0.03900949,0.0389,621.46640043,1855,11390,7067.00000001,11995,4327,6921.72993842,275.6800658303901
2017-11-15T12:50:09.227,0.03900941,0.03900941,0.0389,621.54437986,1926,11396,7080.0,12021,4319,6919.10057818,276.1866228
