timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt,first_page_buy_orders,first_page_sell_orders
2017-11-22T05:44:06.073,0.00019655,0.00019937,0.0001966,9.66610903,214,2865,8189.0,12710,3769,5205.59871175,1.60954795,0.20762390906980588,0.5775819123479523
2017-11-22T05:44:40.25,0.00019655,0.0001995,0.00019664,9.66610903,214,2865,8189.99999998,12707,3767,5200.18457558,1.609744499996069,0.2113921677845614,0.5619059475841334
2017-11-22T05:45:12.163,0.00019655,0.00019945,0.00019673,9.66610903,214,2865,8182.0,12704,3767,5195.06079198,1.6081721,0.1186540204412119,0.5559118013245621
2017-11-22T05:45:43.997,0.00019655,0.0001994,0.0001966,9.66610903,214,2865,8161.0,12705,3769,5194.90044904,1.60404455,0.1379562128635818,0.5594928362249333
2017-11-22T05:46:13.453,0.00019655,0.00019937,0.00019668,9.66610903,214,2865,8161.00000001,12704,3768,5192.75395848,1.6040445500019656,0.234647925440686,0.5628122469589979
2017-11-22T05:46:45.74,0.00019655,0.00019928,0.00019672,9.66610903,214,2865,8160.0,12694,3771,5190.85615897,1.6038480000000002,0.2098794630936316,0.5581666553400927
2017-11-22T05:47:11.89,0.00019655,0.00019924,0.00019668,9.66610903,214,2865,8160.0,12692,3770,5172.34195428,1.6038480000000002,0.1380289371697542,0.49732997523040506
2017-11-22T05:47:47.253,0.00019655,0.00019924,0.00019677,9.66610903,214,2865,8160.0,12685,3767,5174.52384726,1.6038480000000002,0.14344827817394581,0.49732997523040506
2017-11-22T05:48:18.353,0.00019655,0.00019952,0.00019666,9.66610903,214,2865,8188.0,12686,3767,5175.19764375,1.6093514,0.1617400911254124,0.559511349801023
2017-11-22T05:48:47.907,0.00019655,0.0001994,0.00019666,9.66610903,214,2865,8180.99999976,12693,3770,5173.89556401,1.607975549952828,0.1617400911254124,0.4985689042872461
2017-11-22T05:49:20.753,0.00019655,0.00019926,0.00019666,9.66610903,214,2865,8160.001,12689,3772,5170.40184219,1.60384819655,0.1617400911254124,0.5697240586968909
2017-11-22T05:49:40.217,0.00019655,0.00019918,0.00019666,9.66610903,214,2865,8160.001,12689,3772,5170.40184219,1.60384819655,0.1434486930254924,0.4978781179304051
2017-11-22T05:50:23.58,0.00019655,0.00019914,0.00019672,9.66610903,214,2865,8160.001,12692,3773,5168.36956684,1.60384819655,0.16131039948817322,0.4979966994497705
2017-11-22T05:50:54.773,0.00019655,0.00019951,0.00019649,9.66610903,214,2865,8160.001,12692,3773,5168.36956684,1.60384819655,0.16474838982803833,0.5799645438269236
2017-11-22T05:51:24.183,0.00019655,0.00019944,0.0001965,9.66610903,214,2865,8180.09999977,12700,3771,5158.40134849,1.6077986549547936,0.1449356524983281,0.5782114106200992
2017-11-22T05:51:56.83,0.00019655,0.00019933,0.00019656,9.66610903,214,2865,8180.09999977,12685,3773,5153.97759476,1.6077986549547936,0.1449201937149153,0.6126107098960709
2017-11-22T05:52:28.18,0.00019655,0.00019925,0.0001965,9.66610903,214,2865,8175.0,12686,3772,5142.18845055,1.6067962500000001,0.144917198978076,0.6571432013951313
2017-11-22T05:52:55.627,0.00019655,0.00019917,0.00019655,9.66610903,214,2865,8180.0,12701,3775,5135.85856425,1.607779,0.2297776221442894,0.5476107907707143
2017-11-22T05:53:24.727,0.00019655,0.00019909,0.00019658,9.52376688,215,2869,8177.09999976,12702,3776,5134.91310101,1.607209004952828,0.210738653581674,0.598470861315155
2017-11-22T05:53:57.7,0.00019655,0.00019904,0.00019665,9.52376688,215,2869,8187.99999996,12689,3772,5132.85976362,1.609351399992138,0.1379841946005618,0.5078338293951551
2017-11-22T05:54:39.11,0.00019655,0.00019943,0.00019654,9.52376688,215,2869,8150.0,12681,3773,5138.14083572,1.6018825,0.1576993010979494,0.5789284814278093
2017-11-22T05:55:10.913,0.00019655,0.00019932,0.00019653,9.52376688,215,2869,8179.99,12689,3774,5134.03620025,1.6077770345,0.15770229583067163,0.5755260935975783
2017-11-22T05:55:37.86,0.00019655,0.00019923,0.00019658,9.52376688,215,2869,8179.99,12696,3772,5133.32797667,1.6077770345,0.15770529056239382,0.5476274926889919
2017-11-22T05:56:10.303,0.00019655,0.00019954,0.00019664,9.52376688,215,2869,8150.0,12681,3773,5134.19979811,1.6018825,0.15770828529623282,0.6319175951461603
2017-11-22T05:56:42.277,0.00019655,0.0001995,0.00019653,9.52376688,215,2869,8187.99999999,12677,3775,5126.14512837,1.6093513999980347,0.1454806944996667,0.5656908222077877
2017-11-22T05:57:10.66,0.00019655,0.0001994,0.00019647,9.52376688,215,2869,8187.99999999,12695,3774,5124.58326073,1.6093513999980347,0.1451153980613454,0.5552849025294528
2017-11-22T05:57:45.93,0.00019645,0.00019929,0.00019645,9.55443492,211,2866,8187.99999999,12698,3772,5120.63173579,1.6085325999980356,0.14562570208720987,0.7016328429703826
2017-11-22T05:58:19.407,0.00019645,0.00019919,0.00019646,9.55443492,211,2866,8187.99999999,12681,3772,5124.58880812,1.6085325999980356,0.14560839883163737,0.5611285945902917
2017-11-22T05:58:47.54,0.00019645,0.00019908,0.00019646,9.59960427,215,2867,8187.99999998,12685,3775,5123.06081057,1.6085325999960711,0.10060522828453641,0.7031067069706703
2017-11-22T05:59:19.95,0.000196,0.000199,0.00019601,9.66906643,212,2865,8180.0,12695,3773,5113.47681481,1.60328,0.041583353005057895,0.6313772380822043
2017-11-22T05:59:52.317,0.000196,0.00019895,0.00019601,9.66906643,212,2865,8150.0,12686,3774,5103.00237511,1.5974,0.041583353005057895,0.6846807647434554
2017-11-22T06:00:21.95,0.000196,0.00019888,0.000196,9.66906643,212,2865,8182.0,12678,3771,5099.55185343,1.603672,0.08325947700560751,0.6194503753029553
2017-11-22T06:00:53.223,0.000196,0.00019876,0.000196,9.66906643,212,2865,8182.0,12674,3771,5096.80219492,1.603672,0.045842103005607496,0.763599342059915
2017-11-22T06:01:22.95,0.000196,0.0001986,0.000196,9.66906643,212,2865,8181.99999999,12676,3771,5095.67285375,1.60367199999804,0.19112119074325948,0.7928229800660962
2017-11-22T06:01:52.737,0.000196,0.00019849,0.000196,9.66906643,212,2865,8181.99999999,12695,3770,5099.82397792,1.60367199999804,0.19112119074325948,0.6899454905134369
2017-11-22T06:02:28.04,0.00019444,0.0001983,0.00019445,9.67713034,160,2865,8152.00000001,12680,3773,5095.25921181,1.5850748800019443,0.5272562048588303,0.8004495420059429
2017-11-22T06:02:56.343,0.00019444,0.00019817,0.00019445,9.67713034,160,2865,8181.99899994,12675,3774,5089.99988327,1.5909078855483336,0.0389896328298761,0.9577968833245823
2017-11-22T06:03:27.103,0.00019444,0.00019804,0.00019445,9.67713034,160,2865,8150.48,12679,3772,5091.29373866,1.5847793311999998,0.0389896328298761,0.7900586834645228
2017-11-22T06:04:02.39,0.00019444,0.00019791,0.00019445,9.67713034,160,2865,8153.16306002,12689,3766,5093.09867354,1.5853010253902886,0.0389896328298761,0.7557009980093697
2017-11-22T06:04:33.837,0.00019444,0.00019778,0.00019445,9.67713034,160,2865,8179.98999999,12682,3762,5091.62388807,1.5905172555980556,0.0389896328298761,0.7953024673817742
2017-11-22T06:05:10.627,0.00019444,0.00019762,0.00019445,9.67713034,160,2865,8154.0,12673,3760,5088.93138457,1.5854637599999999,0.0389896328298761,0.7802984390506598
2017-11-22T06:05:42.92,0.00019444,0.00019747,0.00019445,9.67713034,160,2865,8154.0,12672,3760,5086.85960346,1.5854637599999999,0.0389896328298761,0.7574566471291396
2017-11-22T06:06:11.793,0.00019444,0.00019736,0.00019445,9.67713034,160,2865,8154.00000001,12691,3763,5086.1310473,1.5854637600019443,0.0389896328298761,0.7716748017527736
2017-11-22T06:06:25.58,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12693,3762,5085.80064859,1.5854637600019443,0.17440742640316348,0.7334562048046873
2017-11-22T06:06:25.19,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12680,3758,5084.53313636,1.5854637600019443,0.17440742640316348,0.7648132507122809
2017-11-22T06:06:25.58,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12681,3761,5083.81096152,1.5854637600019443,0.17440742640316348,0.7638033528418514
2017-11-22T06:06:25.58,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12689,3761,5083.73845959,1.5854637600019443,0.17440742640316348,0.6167259126309285
2017-11-22T06:06:24.317,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12690,3759,5083.37725497,1.5854637600019443,0.17440742640316348,0.7443705746443271
2017-11-22T06:06:24.317,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.00000001,12672,3764,5082.74959587,1.5854637600019443,0.1796161258786131,0.7319571316232922
2017-11-22T06:06:24.317,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8154.0,12670,3762,5082.5536209,1.5854637599999999,0.17439594356991608,0.7276953669576994
2017-11-22T06:06:25.58,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8160.0,12687,3766,5068.5226031,1.5866304,0.17961691642798228,0.7209900036553084
2017-11-22T06:06:23.427,0.00019444,0.00019444,0.000194,9.67458359,206,2869,8160.01,12687,3764,5064.43125016,1.5866323444,0.1829994149879823,0.7324805769304622
