timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:02.117,2.04e-05,2.04e-05,2.033e-05,31.23270094,290,2382,7067.00000001,11995,4327,6921.72993842,0.14416680000020402
2017-11-15T12:50:08.79,2.04e-05,2.04e-05,2.033e-05,31.23270094,290,2382,7080.0,12021,4319,6919.10057818,0.144432
