timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt,first_page_buy_orders,first_page_sell_orders
2017-11-16T12:58:31.577,3.251e-05,3.297e-05,3.253e-05,8.99979428,372,1179,7425.1,12561,3965,8032.88434992,0.241390001,3.011959713162716,0.22293304677901932
2017-11-16T12:58:31.577,3.251e-05,3.297e-05,3.253e-05,8.99979428,372,1179,7402.000001,12557,3977,8024.3430345,0.24063902003251,3.012884555129791,0.34210672351937027
2017-11-16T12:58:31.577,3.251e-05,3.297e-05,3.253e-05,8.99979428,372,1179,7420.0,12569,3976,8017.23203906,0.2412242,3.011959713162716,0.3395033986726484
2017-11-16T12:58:31.577,3.251e-05,3.297e-05,3.253e-05,8.99979428,372,1179,7431.00000003,12574,3967,8019.45587798,0.24158181000097528,3.013051785317916,0.34207106685184735
2017-11-16T12:58:31.577,3.251e-05,3.297e-05,3.253e-05,8.99979428,372,1179,7422.126,12580,3970,8006.53082201,0.24129331626,3.011959713162716,0.3394962151887702
2017-11-16T13:06:36.5,3.253e-05,3.297e-05,3.252e-05,8.88284644,374,1180,7424.00000001,12578,3965,7995.90064107,0.2415027200003253,2.879534176703818,0.14411843546913453
2017-11-16T13:07:39.877,3.252e-05,3.297e-05,3.252e-05,8.9121191,372,1178,7430.0,12588,3969,7992.02157859,0.2416236,2.833597324004584,0.1913680046139563
2017-11-16T13:08:28.767,3.252e-05,3.296e-05,3.252e-05,8.9121191,372,1178,7429.00000002,12591,3969,7988.37870379,0.24159108000065038,2.83570288766962,0.38966901003807847
2017-11-16T13:09:38.03,3.252e-05,3.29e-05,3.252e-05,8.9121191,372,1178,7439.4,12595,3965,7982.11152309,0.241929288,2.833597324004584,0.25439372099432084
2017-11-16T13:10:22.517,3.252e-05,3.296e-05,3.252e-05,8.9121191,372,1178,7439.4,12598,3971,7974.65104992,0.241929288,2.833597324004584,0.25591278874861784
2017-11-16T13:11:33,3.252e-05,3.292e-05,3.252e-05,8.9121191,372,1178,7437.0,12601,3974,7956.97647568,0.24185124,2.839320937996568,0.2968859560402095
2017-11-16T13:12:48.953,3.252e-05,3.297e-05,3.252e-05,8.9121191,372,1178,7437.0,12598,3978,7954.07129702,0.24185124,3.5333913032716375,0.229858720045094
2017-11-16T13:13:59.767,3.252e-05,3.279e-05,3.252e-05,8.9121191,372,1178,7439.4,12605,3983,7916.95304266,0.241929288,3.5333913032716375,0.14363636868886995
