timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:49:10.74,0.00013418,0.00013418,0.00013412,101.63061794,601,7470,7067.00000001,11995,4327,6921.72993842,0.9482500600013417
2017-11-15T12:50:10.117,0.00013418,0.00013418,0.00013412,101.62515398,600,7473,7080.0,12021,4319,6919.10057818,0.9499943999999999
