timestamp,tick,ask,bid,vol,buys,sells,btc_tick,btc_buys,btc_sells,btc_vol,usdt
2017-11-15T12:45:30.13,1.25e-05,1.253e-05,1.25e-05,18.06123387,188,5503,7067.00000001,11995,4327,6921.72993842,0.088337500000125
2017-11-15T12:49:52.447,1.253e-05,1.254e-05,1.25e-05,18.07120893,189,5507,7080.0,12021,4319,6919.10057818,0.0887124
